candidate_id,category,years_experience,candidate_skills,job_requirements,matched_skills_count,match_score,target_salary,success_index,demographic_group,resume_text_snippet
CAND-0838,Analytics,11.3,"{""Machine Learning"": 79, ""Data Modeling"": 80, ""Statistics"": 90, ""Python"": 97, ""Tableau"": 68, ""SQL"": 90}","{""Tableau"": 78, ""PowerBI"": 82, ""Python"": 77}",2,62.1,189000,59.7,Group_D,"Experienced Analytics specialist with 11.3 years working with Machine Learning, Data Modeling, Statistics, Python, Tableau, SQL."
CAND-0839,Infrastructure,3.5,"{""Terraform"": 70, ""Prometheus"": 93, ""Python"": 75, ""Ansible"": 75}","{""Docker"": 85, ""CI/CD"": 70, ""Kubernetes"": 82, ""AWS"": 75, ""Python"": 88}",1,45.0,128000,44.4,Group_A,"Experienced Infrastructure specialist with 3.5 years working with Terraform, Prometheus, Python, Ansible."
CAND-0840,Analytics,8.8,"{""Python"": 67, ""Data Modeling"": 60, ""SQL"": 71, ""Machine Learning"": 74}","{""SQL"": 86, ""Data Modeling"": 82, ""Statistics"": 84}",2,62.7,172000,60.4,Group_A,"Experienced Analytics specialist with 8.8 years working with Python, Data Modeling, SQL, Machine Learning."
CAND-0841,Analytics,12.8,"{""Statistics"": 78, ""PowerBI"": 72, ""SQL"": 83, ""Machine Learning"": 84, ""Tableau"": 65, ""Data Modeling"": 78}","{""Statistics"": 79, ""Python"": 80, ""Machine Learning"": 90}",2,66.2,201000,68.6,Group_A,"Experienced Analytics specialist with 12.8 years working with Statistics, PowerBI, SQL, Machine Learning, Tableau, Data Modeling."
CAND-0842,Design,4.9,"{""UI/UX"": 97, ""User Research"": 80, ""HTML/CSS"": 66, ""Prototyping"": 62}","{""UI/UX"": 84, ""HTML/CSS"": 82, ""Figma"": 75}",2,53.2,141000,55.8,Group_C,"Experienced Design specialist with 4.9 years working with UI/UX, User Research, HTML/CSS, Prototyping."
CAND-0843,Infrastructure,14.3,"{""Ansible"": 87, ""Docker"": 84, ""CI/CD"": 87, ""Kubernetes"": 77, ""AWS"": 65, ""Terraform"": 64}","{""Linux"": 72, ""AWS"": 72, ""CI/CD"": 77}",2,75.6,215000,71.6,Group_D,"Experienced Infrastructure specialist with 14.3 years working with Ansible, Docker, CI/CD, Kubernetes, AWS, Terraform."
CAND-0844,Analytics,5.5,"{""Machine Learning"": 83, ""Data Modeling"": 95, ""Tableau"": 72, ""PowerBI"": 87, ""SQL"": 86, ""Statistics"": 95}","{""Tableau"": 82, ""Machine Learning"": 87, ""Python"": 88}",2,59.6,147000,59.3,Group_D,"Experienced Analytics specialist with 5.5 years working with Machine Learning, Data Modeling, Tableau, PowerBI, SQL, Statistics."
CAND-0845,Analytics,7.4,"{""Machine Learning"": 87, ""Python"": 95, ""Data Modeling"": 95}","{""Statistics"": 90, ""Machine Learning"": 85, ""SQL"": 89, ""PowerBI"": 72, ""Tableau"": 81}",1,45.0,155000,48.2,Group_D,"Experienced Analytics specialist with 7.4 years working with Machine Learning, Python, Data Modeling."
CAND-0846,Product,6.1,"{""Wireframing"": 98, ""Roadmapping"": 75, ""Agile"": 68}","{""Product Strategy"": 81, ""Wireframing"": 84, ""Roadmapping"": 90}",2,60.0,152000,60.6,Group_B,"Experienced Product specialist with 6.1 years working with Wireframing, Roadmapping, Agile."
CAND-0847,Design,1.2,"{""Design Systems"": 83, ""Figma"": 68, ""Wireframing"": 64}","{""User Research"": 73, ""Wireframing"": 84, ""Design Systems"": 85, ""HTML/CSS"": 84}",2,45.0,111000,43.9,Group_B,"Experienced Design specialist with 1.2 years working with Design Systems, Figma, Wireframing."
CAND-0848,Design,5.2,"{""Wireframing"": 77, ""Figma"": 65, ""HTML/CSS"": 98, ""UI/UX"": 97}","{""UI/UX"": 75, ""Prototyping"": 74, ""User Research"": 89, ""Wireframing"": 85}",2,45.3,140000,47.2,Group_D,"Experienced Design specialist with 5.2 years working with Wireframing, Figma, HTML/CSS, UI/UX."
CAND-0849,Engineering,12.4,"{""AWS"": 82, ""Python"": 78, ""JavaScript"": 83, ""React"": 91, ""PostgreSQL"": 62}","{""System Design"": 88, ""PostgreSQL"": 74, ""JavaScript"": 74, ""React"": 81}",3,74.0,201000,70.1,Group_A,"Experienced Engineering specialist with 12.4 years working with AWS, Python, JavaScript, React, PostgreSQL."
CAND-0850,Engineering,1.9,"{""TypeScript"": 70, ""AWS"": 73, ""System Design"": 68, ""JavaScript"": 77, ""React"": 90, ""Docker"": 71}","{""JavaScript"": 70, ""PostgreSQL"": 71, ""AWS"": 72, ""GraphQL"": 85, ""Docker"": 86}",3,51.1,119000,54.5,Group_B,"Experienced Engineering specialist with 1.9 years working with TypeScript, AWS, System Design, JavaScript, React, Docker."
CAND-0851,Product,10.6,"{""Roadmapping"": 94, ""Agile"": 83, ""Product Strategy"": 60, ""Wireframing"": 90, ""Scrum"": 64, ""User Research"": 63}","{""Agile"": 81, ""Wireframing"": 70, ""Scrum"": 89, ""Analytics"": 75}",3,75.1,189000,76.4,Group_A,"Experienced Product specialist with 10.6 years working with Roadmapping, Agile, Product Strategy, Wireframing, Scrum, User Research."
CAND-0852,Engineering,5.4,"{""Node.js"": 96, ""React"": 68, ""AWS"": 72, ""Docker"": 62, ""TypeScript"": 62, ""PostgreSQL"": 89}","{""System Design"": 70, ""AWS"": 85, ""React"": 78}",2,62.9,148000,64.8,Group_A,"Experienced Engineering specialist with 5.4 years working with Node.js, React, AWS, Docker, TypeScript, PostgreSQL."
CAND-0853,Analytics,9.0,"{""Machine Learning"": 69, ""Statistics"": 96, ""Tableau"": 93, ""Data Modeling"": 89, ""SQL"": 86}","{""Machine Learning"": 74, ""Data Modeling"": 89, ""Python"": 78, ""PowerBI"": 78, ""Statistics"": 85}",3,61.7,173000,61.2,Group_A,"Experienced Analytics specialist with 9.0 years working with Machine Learning, Statistics, Tableau, Data Modeling, SQL."
CAND-0854,Analytics,12.1,"{""PowerBI"": 73, ""Python"": 64, ""Tableau"": 62, ""SQL"": 76}","{""SQL"": 77, ""Python"": 75, ""Tableau"": 72, ""PowerBI"": 84}",4,95.1,208000,90.8,Group_C,"Experienced Analytics specialist with 12.1 years working with PowerBI, Python, Tableau, SQL."
CAND-0855,Design,4.6,"{""User Research"": 85, ""UI/UX"": 77, ""Prototyping"": 94, ""Figma"": 87}","{""HTML/CSS"": 76, ""Prototyping"": 88, ""Wireframing"": 87}",1,45.0,135000,47.7,Group_C,"Experienced Design specialist with 4.6 years working with User Research, UI/UX, Prototyping, Figma."
CAND-0856,Infrastructure,14.0,"{""Prometheus"": 74, ""Python"": 84, ""Docker"": 79, ""CI/CD"": 85}","{""Prometheus"": 80, ""Kubernetes"": 71, ""CI/CD"": 84}",2,73.5,212000,75.2,Group_A,"Experienced Infrastructure specialist with 14.0 years working with Prometheus, Python, Docker, CI/CD."
CAND-0857,Design,6.0,"{""User Research"": 73, ""Figma"": 96, ""Wireframing"": 71, ""Prototyping"": 60, ""HTML/CSS"": 98}","{""Design Systems"": 73, ""User Research"": 71, ""HTML/CSS"": 85}",2,61.0,151000,60.0,Group_A,"Experienced Design specialist with 6.0 years working with User Research, Figma, Wireframing, Prototyping, HTML/CSS."
CAND-0858,Analytics,2.4,"{""SQL"": 92, ""Data Modeling"": 84, ""Statistics"": 66, ""PowerBI"": 98}","{""SQL"": 84, ""Python"": 82, ""Tableau"": 71, ""Machine Learning"": 75, ""PowerBI"": 75}",2,45.0,120000,45.8,Group_C,"Experienced Analytics specialist with 2.4 years working with SQL, Data Modeling, Statistics, PowerBI."
CAND-0859,Product,5.4,"{""Product Strategy"": 68, ""User Research"": 71, ""Wireframing"": 88, ""Agile"": 80, ""Analytics"": 96}","{""Agile"": 71, ""Wireframing"": 72, ""Product Strategy"": 80, ""Roadmapping"": 73}",3,63.1,148000,65.2,Group_B,"Experienced Product specialist with 5.4 years working with Product Strategy, User Research, Wireframing, Agile, Analytics."
CAND-0860,Infrastructure,14.5,"{""Ansible"": 62, ""AWS"": 91, ""Kubernetes"": 66, ""Terraform"": 88, ""CI/CD"": 72}","{""Ansible"": 88, ""Kubernetes"": 81, ""CI/CD"": 90}",3,89.6,222000,85.8,Group_A,"Experienced Infrastructure specialist with 14.5 years working with Ansible, AWS, Kubernetes, Terraform, CI/CD."
CAND-0861,Engineering,1.1,"{""Python"": 73, ""TypeScript"": 97, ""Docker"": 67, ""System Design"": 60, ""AWS"": 77, ""React"": 82}","{""React"": 71, ""TypeScript"": 86, ""System Design"": 89}",3,78.5,124000,78.8,Group_A,"Experienced Engineering specialist with 1.1 years working with Python, TypeScript, Docker, System Design, AWS, React."
CAND-0862,Engineering,8.6,"{""TypeScript"": 94, ""AWS"": 82, ""JavaScript"": 82}","{""AWS"": 71, ""Docker"": 81, ""JavaScript"": 82}",2,58.8,169000,56.5,Group_D,"Experienced Engineering specialist with 8.6 years working with TypeScript, AWS, JavaScript."
CAND-0863,Analytics,14.2,"{""Statistics"": 96, ""SQL"": 87, ""PowerBI"": 95}","{""SQL"": 84, ""Machine Learning"": 85, ""PowerBI"": 78}",2,66.0,211000,66.9,Group_B,"Experienced Analytics specialist with 14.2 years working with Statistics, SQL, PowerBI."
CAND-0864,Design,8.0,"{""HTML/CSS"": 79, ""UI/UX"": 97, ""Wireframing"": 83, ""User Research"": 74}","{""Figma"": 84, ""Prototyping"": 82, ""HTML/CSS"": 75}",1,45.0,159000,43.4,Group_B,"Experienced Design specialist with 8.0 years working with HTML/CSS, UI/UX, Wireframing, User Research."
CAND-0865,Infrastructure,12.6,"{""Ansible"": 80, ""Terraform"": 76, ""Prometheus"": 68}","{""CI/CD"": 87, ""Python"": 78, ""Kubernetes"": 75, ""Terraform"": 88}",1,45.0,191000,44.5,Group_B,"Experienced Infrastructure specialist with 12.6 years working with Ansible, Terraform, Prometheus."
CAND-0866,Product,12.0,"{""User Research"": 62, ""Scrum"": 96, ""Agile"": 62, ""Wireframing"": 86, ""Analytics"": 62}","{""Roadmapping"": 87, ""Agile"": 83, ""User Research"": 86, ""Analytics"": 78}",3,70.9,197000,68.1,Group_A,"Experienced Product specialist with 12.0 years working with User Research, Scrum, Agile, Wireframing, Analytics."
CAND-0867,Engineering,6.4,"{""TypeScript"": 89, ""JavaScript"": 81, ""React"": 96, ""PostgreSQL"": 95, ""AWS"": 94, ""System Design"": 88}","{""Docker"": 88, ""JavaScript"": 88, ""Node.js"": 83, ""GraphQL"": 79}",1,45.0,148000,43.7,Group_B,"Experienced Engineering specialist with 6.4 years working with TypeScript, JavaScript, React, PostgreSQL, AWS, System Design."
CAND-0868,Design,10.4,"{""Wireframing"": 83, ""Figma"": 82, ""UI/UX"": 93, ""Prototyping"": 71}","{""User Research"": 70, ""Prototyping"": 89, ""HTML/CSS"": 74}",1,45.0,176000,46.1,Group_A,"Experienced Design specialist with 10.4 years working with Wireframing, Figma, UI/UX, Prototyping."
CAND-0869,Infrastructure,12.8,"{""Prometheus"": 87, ""Kubernetes"": 70, ""Docker"": 66, ""Linux"": 98}","{""CI/CD"": 86, ""Docker"": 88, ""Prometheus"": 85, ""Python"": 70, ""Kubernetes"": 81}",3,64.7,200000,64.1,Group_A,"Experienced Infrastructure specialist with 12.8 years working with Prometheus, Kubernetes, Docker, Linux."
CAND-0870,Analytics,7.1,"{""Tableau"": 97, ""Machine Learning"": 80, ""Statistics"": 96, ""SQL"": 89, ""Data Modeling"": 90}","{""Statistics"": 82, ""Data Modeling"": 87, ""SQL"": 86}",3,79.9,167000,75.8,Group_C,"Experienced Analytics specialist with 7.1 years working with Tableau, Machine Learning, Statistics, SQL, Data Modeling."
CAND-0871,Product,7.7,"{""Product Strategy"": 69, ""Analytics"": 92, ""Roadmapping"": 97, ""Scrum"": 90}","{""Analytics"": 71, ""SaaS"": 73, ""Scrum"": 86}",2,58.3,162000,60.0,Group_D,"Experienced Product specialist with 7.7 years working with Product Strategy, Analytics, Roadmapping, Scrum."
CAND-0872,Product,1.0,"{""Roadmapping"": 68, ""Analytics"": 74, ""SaaS"": 68, ""Scrum"": 69}","{""Analytics"": 78, ""Agile"": 85, ""SaaS"": 78}",2,54.5,114000,56.5,Group_A,"Experienced Product specialist with 1.0 years working with Roadmapping, Analytics, SaaS, Scrum."
CAND-0873,Engineering,6.9,"{""Docker"": 60, ""TypeScript"": 68, ""React"": 62, ""AWS"": 73, ""Node.js"": 63}","{""JavaScript"": 84, ""TypeScript"": 85, ""Docker"": 81, ""Node.js"": 74}",3,68.7,161000,65.8,Group_C,"Experienced Engineering specialist with 6.9 years working with Docker, TypeScript, React, AWS, Node.js."
CAND-0874,Product,1.6,"{""Product Strategy"": 86, ""Roadmapping"": 76, ""SaaS"": 85, ""Agile"": 72}","{""Agile"": 89, ""SaaS"": 77, ""User Research"": 84}",2,53.4,118000,53.3,Group_A,"Experienced Product specialist with 1.6 years working with Product Strategy, Roadmapping, SaaS, Agile."
CAND-0875,Analytics,8.5,"{""Data Modeling"": 98, ""SQL"": 65, ""Statistics"": 86, ""Python"": 64}","{""Tableau"": 75, ""PowerBI"": 88, ""Machine Learning"": 86, ""SQL"": 76}",1,45.0,162000,48.1,Group_C,"Experienced Analytics specialist with 8.5 years working with Data Modeling, SQL, Statistics, Python."
CAND-0876,Product,12.8,"{""Product Strategy"": 69, ""Analytics"": 96, ""Roadmapping"": 65, ""User Research"": 72, ""Wireframing"": 67}","{""Wireframing"": 81, ""Agile"": 82, ""Analytics"": 87, ""Scrum"": 81}",2,61.8,199000,61.4,Group_D,"Experienced Product specialist with 12.8 years working with Product Strategy, Analytics, Roadmapping, User Research, Wireframing."
CAND-0877,Design,14.4,"{""Prototyping"": 69, ""UI/UX"": 65, ""Wireframing"": 96}","{""Wireframing"": 79, ""Prototyping"": 88, ""User Research"": 79, ""Design Systems"": 78, ""Figma"": 79}",2,53.8,207000,54.1,Group_D,"Experienced Design specialist with 14.4 years working with Prototyping, UI/UX, Wireframing."
CAND-0878,Design,14.7,"{""Design Systems"": 60, ""UI/UX"": 79, ""HTML/CSS"": 98, ""Prototyping"": 84, ""Wireframing"": 70}","{""UI/UX"": 74, ""Wireframing"": 83, ""HTML/CSS"": 73, ""Prototyping"": 72}",4,92.6,225000,88.1,Group_B,"Experienced Design specialist with 14.7 years working with Design Systems, UI/UX, HTML/CSS, Prototyping, Wireframing."
CAND-0879,Design,10.3,"{""HTML/CSS"": 69, ""Design Systems"": 66, ""User Research"": 92, ""Wireframing"": 92, ""Prototyping"": 62}","{""HTML/CSS"": 89, ""Prototyping"": 83, ""Design Systems"": 74, ""Figma"": 90, ""User Research"": 77}",4,77.0,188000,78.3,Group_A,"Experienced Design specialist with 10.3 years working with HTML/CSS, Design Systems, User Research, Wireframing, Prototyping."
CAND-0880,Analytics,9.0,"{""Tableau"": 78, ""Python"": 89, ""Statistics"": 71, ""Data Modeling"": 83, ""SQL"": 63, ""PowerBI"": 83}","{""Python"": 71, ""Data Modeling"": 77, ""Statistics"": 72, ""Tableau"": 72, ""SQL"": 81}",5,90.5,184000,88.4,Group_D,"Experienced Analytics specialist with 9.0 years working with Tableau, Python, Statistics, Data Modeling, SQL, PowerBI."
CAND-0881,Engineering,6.2,"{""AWS"": 77, ""GraphQL"": 91, ""System Design"": 81, ""Docker"": 89, ""Python"": 85}","{""Python"": 83, ""AWS"": 81, ""TypeScript"": 88, ""JavaScript"": 85, ""Node.js"": 78}",2,45.0,146000,49.0,Group_D,"Experienced Engineering specialist with 6.2 years working with AWS, GraphQL, System Design, Docker, Python."
CAND-0882,Engineering,7.0,"{""JavaScript"": 83, ""Node.js"": 61, ""Docker"": 94, ""GraphQL"": 60, ""System Design"": 96}","{""Docker"": 80, ""Python"": 75, ""Node.js"": 82, ""System Design"": 89}",3,63.3,159000,65.0,Group_C,"Experienced Engineering specialist with 7.0 years working with JavaScript, Node.js, Docker, GraphQL, System Design."
CAND-0883,Analytics,6.3,"{""Data Modeling"": 60, ""PowerBI"": 89, ""Python"": 77, ""SQL"": 68, ""Statistics"": 75}","{""Data Modeling"": 78, ""Statistics"": 75, ""Machine Learning"": 82, ""SQL"": 73}",3,70.2,157000,68.3,Group_C,"Experienced Analytics specialist with 6.3 years working with Data Modeling, PowerBI, Python, SQL, Statistics."
CAND-0884,Analytics,9.2,"{""Data Modeling"": 79, ""Python"": 80, ""PowerBI"": 79, ""SQL"": 73}","{""Data Modeling"": 84, ""SQL"": 77, ""PowerBI"": 73, ""Machine Learning"": 70, ""Statistics"": 70}",3,59.6,173000,60.9,Group_A,"Experienced Analytics specialist with 9.2 years working with Data Modeling, Python, PowerBI, SQL."
CAND-0885,Design,14.2,"{""UI/UX"": 95, ""Wireframing"": 88, ""Figma"": 65, ""Design Systems"": 95, ""HTML/CSS"": 77}","{""UI/UX"": 75, ""Wireframing"": 83, ""User Research"": 86, ""Design Systems"": 84}",3,74.0,214000,75.1,Group_D,"Experienced Design specialist with 14.2 years working with UI/UX, Wireframing, Figma, Design Systems, HTML/CSS."
CAND-0886,Engineering,2.6,"{""JavaScript"": 81, ""React"": 69, ""System Design"": 74, ""GraphQL"": 88}","{""GraphQL"": 80, ""JavaScript"": 83, ""System Design"": 76, ""TypeScript"": 76}",3,60.6,127000,58.4,Group_A,"Experienced Engineering specialist with 2.6 years working with JavaScript, React, System Design, GraphQL."
CAND-0887,Engineering,14.0,"{""JavaScript"": 80, ""GraphQL"": 93, ""Node.js"": 62, ""React"": 62, ""Docker"": 61}","{""GraphQL"": 72, ""JavaScript"": 79, ""PostgreSQL"": 75}",2,68.5,210000,69.0,Group_B,"Experienced Engineering specialist with 14.0 years working with JavaScript, GraphQL, Node.js, React, Docker."
CAND-0888,Engineering,7.0,"{""TypeScript"": 93, ""Node.js"": 65, ""Docker"": 91, ""System Design"": 70, ""GraphQL"": 62}","{""Node.js"": 89, ""TypeScript"": 81, ""System Design"": 81}",3,86.4,169000,84.6,Group_D,"Experienced Engineering specialist with 7.0 years working with TypeScript, Node.js, Docker, System Design, GraphQL."
CAND-0889,Product,13.7,"{""SaaS"": 91, ""Analytics"": 75, ""User Research"": 82}","{""User Research"": 76, ""Analytics"": 77, ""SaaS"": 74}",3,90.0,217000,88.6,Group_D,"Experienced Product specialist with 13.7 years working with SaaS, Analytics, User Research."
CAND-0890,Product,10.8,"{""SaaS"": 90, ""Agile"": 74, ""Wireframing"": 82, ""User Research"": 74}","{""Roadmapping"": 72, ""Wireframing"": 86, ""Scrum"": 81}",1,47.5,180000,48.5,Group_A,"Experienced Product specialist with 10.8 years working with SaaS, Agile, Wireframing, User Research."
CAND-0891,Engineering,8.7,"{""React"": 67, ""PostgreSQL"": 92, ""JavaScript"": 70, ""TypeScript"": 72, ""Python"": 84, ""System Design"": 62}","{""React"": 74, ""GraphQL"": 82, ""Node.js"": 73}",1,45.0,164000,48.5,Group_B,"Experienced Engineering specialist with 8.7 years working with React, PostgreSQL, JavaScript, TypeScript, Python, System Design."
CAND-0892,Analytics,10.5,"{""Statistics"": 76, ""SQL"": 94, ""PowerBI"": 76, ""Machine Learning"": 85}","{""Python"": 74, ""Tableau"": 74, ""PowerBI"": 76, ""Statistics"": 76}",2,58.8,182000,62.0,Group_B,"Experienced Analytics specialist with 10.5 years working with Statistics, SQL, PowerBI, Machine Learning."
CAND-0893,Product,13.9,"{""Product Strategy"": 78, ""Scrum"": 76, ""Analytics"": 69}","{""SaaS"": 75, ""User Research"": 81, ""Scrum"": 82, ""Product Strategy"": 71}",2,57.3,205000,59.6,Group_C,"Experienced Product specialist with 13.9 years working with Product Strategy, Scrum, Analytics."
CAND-0894,Product,6.2,"{""Scrum"": 90, ""Product Strategy"": 75, ""User Research"": 64}","{""Product Strategy"": 85, ""Analytics"": 78, ""Agile"": 73, ""SaaS"": 77, ""Roadmapping"": 70}",1,45.0,146000,45.3,Group_C,"Experienced Product specialist with 6.2 years working with Scrum, Product Strategy, User Research."
CAND-0895,Engineering,10.1,"{""JavaScript"": 71, ""React"": 85, ""Node.js"": 63, ""GraphQL"": 92, ""TypeScript"": 78}","{""System Design"": 82, ""TypeScript"": 72, ""GraphQL"": 80, ""AWS"": 78, ""JavaScript"": 85}",3,55.9,178000,55.3,Group_A,"Experienced Engineering specialist with 10.1 years working with JavaScript, React, Node.js, GraphQL, TypeScript."
CAND-0896,Product,14.1,"{""User Research"": 77, ""Agile"": 64, ""Roadmapping"": 64}","{""User Research"": 88, ""SaaS"": 72, ""Roadmapping"": 88, ""Scrum"": 82, ""Agile"": 88}",3,70.6,212000,70.5,Group_D,"Experienced Product specialist with 14.1 years working with User Research, Agile, Roadmapping."
CAND-0897,Analytics,8.0,"{""SQL"": 61, ""PowerBI"": 76, ""Data Modeling"": 70, ""Python"": 87}","{""Statistics"": 89, ""SQL"": 90, ""Data Modeling"": 85}",2,58.3,164000,60.0,Group_A,"Experienced Analytics specialist with 8.0 years working with SQL, PowerBI, Data Modeling, Python."
CAND-0898,Product,5.3,"{""Roadmapping"": 85, ""Scrum"": 89, ""User Research"": 94, ""Wireframing"": 96}","{""Wireframing"": 76, ""Roadmapping"": 72, ""Agile"": 75, ""Analytics"": 83, ""Scrum"": 85}",3,58.0,145000,56.7,Group_B,"Experienced Product specialist with 5.3 years working with Roadmapping, Scrum, User Research, Wireframing."
CAND-0899,Product,7.1,"{""Agile"": 94, ""Roadmapping"": 86, ""SaaS"": 82, ""Analytics"": 75, ""Scrum"": 73, ""User Research"": 96}","{""Analytics"": 90, ""Product Strategy"": 82, ""Agile"": 80, ""Wireframing"": 79, ""User Research"": 76}",3,51.8,155000,52.7,Group_C,"Experienced Product specialist with 7.1 years working with Agile, Roadmapping, SaaS, Analytics, Scrum, User Research."
CAND-0900,Product,4.3,"{""Agile"": 64, ""Product Strategy"": 82, ""Wireframing"": 61, ""Analytics"": 82}","{""Scrum"": 90, ""SaaS"": 84, ""Wireframing"": 79, ""Analytics"": 85}",2,45.0,133000,43.7,Group_B,"Experienced Product specialist with 4.3 years working with Agile, Product Strategy, Wireframing, Analytics."
CAND-0901,Design,14.6,"{""Prototyping"": 79, ""User Research"": 96, ""HTML/CSS"": 88, ""Wireframing"": 97, ""UI/UX"": 88, ""Design Systems"": 79}","{""Prototyping"": 81, ""UI/UX"": 83, ""Wireframing"": 71}",3,92.0,224000,88.6,Group_A,"Experienced Design specialist with 14.6 years working with Prototyping, User Research, HTML/CSS, Wireframing, UI/UX, Design Systems."
CAND-0902,Design,4.4,"{""HTML/CSS"": 97, ""UI/UX"": 84, ""Prototyping"": 77, ""Wireframing"": 96, ""Figma"": 87}","{""UI/UX"": 90, ""Prototyping"": 88, ""HTML/CSS"": 90, ""Figma"": 81, ""Design Systems"": 74}",4,67.6,143000,66.5,Group_C,"Experienced Design specialist with 4.4 years working with HTML/CSS, UI/UX, Prototyping, Wireframing, Figma."
CAND-0903,Product,1.7,"{""Wireframing"": 82, ""User Research"": 67, ""Agile"": 70, ""Product Strategy"": 93, ""SaaS"": 70}","{""Scrum"": 79, ""User Research"": 77, ""Product Strategy"": 72, ""Roadmapping"": 80}",2,45.0,115000,48.9,Group_C,"Experienced Product specialist with 1.7 years working with Wireframing, User Research, Agile, Product Strategy, SaaS."
CAND-0904,Analytics,6.5,"{""PowerBI"": 81, ""Statistics"": 76, ""Data Modeling"": 78, ""Python"": 74, ""Machine Learning"": 79}","{""Tableau"": 88, ""SQL"": 89, ""Data Modeling"": 88, ""Statistics"": 77, ""Python"": 89}",3,53.1,152000,55.1,Group_C,"Experienced Analytics specialist with 6.5 years working with PowerBI, Statistics, Data Modeling, Python, Machine Learning."
CAND-0905,Infrastructure,9.1,"{""Terraform"": 93, ""Python"": 95, ""Prometheus"": 70, ""CI/CD"": 69, ""Kubernetes"": 74}","{""AWS"": 89, ""Linux"": 85, ""Docker"": 76}",0,45.0,167000,47.4,Group_C,"Experienced Infrastructure specialist with 9.1 years working with Terraform, Python, Prometheus, CI/CD, Kubernetes."
CAND-0906,Engineering,4.5,"{""React"": 63, ""GraphQL"": 71, ""JavaScript"": 67}","{""React"": 86, ""GraphQL"": 81, ""AWS"": 76, ""JavaScript"": 79}",3,64.8,142000,66.3,Group_C,"Experienced Engineering specialist with 4.5 years working with React, GraphQL, JavaScript."
CAND-0907,Infrastructure,7.6,"{""CI/CD"": 62, ""Kubernetes"": 79, ""Docker"": 77, ""Ansible"": 96}","{""Python"": 89, ""Linux"": 77, ""Kubernetes"": 88, ""Docker"": 71}",2,53.4,160000,52.0,Group_C,"Experienced Infrastructure specialist with 7.6 years working with CI/CD, Kubernetes, Docker, Ansible."
CAND-0908,Engineering,2.9,"{""TypeScript"": 85, ""GraphQL"": 82, ""AWS"": 93}","{""Docker"": 80, ""System Design"": 90, ""TypeScript"": 85, ""JavaScript"": 70, ""Python"": 87}",1,45.0,123000,49.2,Group_A,"Experienced Engineering specialist with 2.9 years working with TypeScript, GraphQL, AWS."
CAND-0909,Analytics,9.5,"{""Tableau"": 95, ""Statistics"": 79, ""Data Modeling"": 72}","{""Statistics"": 77, ""Tableau"": 72, ""PowerBI"": 72, ""Machine Learning"": 77}",2,57.0,174000,57.7,Group_A,"Experienced Analytics specialist with 9.5 years working with Tableau, Statistics, Data Modeling."
CAND-0910,Product,5.2,"{""Roadmapping"": 68, ""Scrum"": 62, ""Wireframing"": 75, ""Product Strategy"": 72}","{""Wireframing"": 83, ""SaaS"": 76, ""Product Strategy"": 90, ""Scrum"": 73}",3,59.6,145000,58.2,Group_D,"Experienced Product specialist with 5.2 years working with Roadmapping, Scrum, Wireframing, Product Strategy."
CAND-0911,Analytics,6.8,"{""Data Modeling"": 69, ""Machine Learning"": 96, ""SQL"": 77, ""Statistics"": 84, ""Tableau"": 97, ""Python"": 63}","{""Data Modeling"": 90, ""Statistics"": 85, ""SQL"": 84}",3,88.0,168000,83.3,Group_C,"Experienced Analytics specialist with 6.8 years working with Data Modeling, Machine Learning, SQL, Statistics, Tableau, Python."
CAND-0912,Product,14.9,"{""Roadmapping"": 74, ""Scrum"": 94, ""SaaS"": 83, ""Agile"": 63, ""Product Strategy"": 70}","{""Analytics"": 80, ""Roadmapping"": 75, ""Scrum"": 84}",2,74.0,219000,74.5,Group_B,"Experienced Product specialist with 14.9 years working with Roadmapping, Scrum, SaaS, Agile, Product Strategy."
CAND-0913,Product,3.8,"{""Roadmapping"": 68, ""Agile"": 81, ""Product Strategy"": 85, ""Scrum"": 96}","{""Roadmapping"": 77, ""Product Strategy"": 70, ""Agile"": 77}",3,77.0,142000,75.3,Group_D,"Experienced Product specialist with 3.8 years working with Roadmapping, Agile, Product Strategy, Scrum."
CAND-0914,Engineering,11.3,"{""System Design"": 60, ""GraphQL"": 88, ""AWS"": 87}","{""GraphQL"": 77, ""AWS"": 71, ""PostgreSQL"": 75}",2,64.5,190000,63.6,Group_A,"Experienced Engineering specialist with 11.3 years working with System Design, GraphQL, AWS."
CAND-0915,Engineering,14.2,"{""TypeScript"": 91, ""PostgreSQL"": 70, ""Python"": 75, ""System Design"": 61}","{""Python"": 74, ""JavaScript"": 87, ""React"": 79}",1,46.9,203000,50.8,Group_A,"Experienced Engineering specialist with 14.2 years working with TypeScript, PostgreSQL, Python, System Design."
CAND-0916,Engineering,7.4,"{""JavaScript"": 83, ""Docker"": 63, ""Python"": 88, ""React"": 86}","{""PostgreSQL"": 85, ""GraphQL"": 90, ""Node.js"": 90, ""System Design"": 85}",0,45.0,155000,45.0,Group_A,"Experienced Engineering specialist with 7.4 years working with JavaScript, Docker, Python, React."
CAND-0917,Analytics,12.0,"{""Tableau"": 94, ""SQL"": 74, ""PowerBI"": 94, ""Data Modeling"": 88}","{""Data Modeling"": 90, ""Statistics"": 74, ""PowerBI"": 80}",2,67.7,196000,69.9,Group_B,"Experienced Analytics specialist with 12.0 years working with Tableau, SQL, PowerBI, Data Modeling."
